id,genre,director
1010818,"Animation, Family, Comedy, Science Fiction",Kirsten Lepore
787752,"Horror, Thriller",Mimi Cave
297556,"Science Fiction, Action, Animation, Adventure",Ethan Spaulding
46829,"Comedy, Drama",Richard J. Lewis
11689,"Action, Comedy",Enzo Barboni
8841,Drama,Laurent Cantet
645689,"Comedy, Drama, History",Roger Michell
97367,"Drama, Crime",Derek Cianfrance
13537,"Drama, History",Billy Ray
8469,Comedy,John Landis
7304,"Action, Crime, Drama, Thriller",Wayne Kramer
232,"Crime, Drama, Romance",Francis Ford Coppola
1087891,"Thriller, Action",James Hawes
628534,Drama,Ramin Bahrani
588182,Drama,Juho Kuosmanen
265228,"Drama, War",Abderrahmane Sissako
87093,Drama,Tim Burton
87093,Drama,Tim Burton
64685,Drama,Stephen Daldry
10436,"Drama, Romance",Martin Scorsese
1138194,"Horror, Thriller","Bryan Woods, Scott Beck"
1087891,"Thriller, Action",James Hawes
265228,"Drama, War",Abderrahmane Sissako
211052,Drama,Alexandros Avranas
140870,"Animation, Adventure, Family","Hélène Giraud, Thomas Szabo"
34067,"Family, Adventure, Animation, Fantasy, Action, Science Fiction",Kunihiko Yuyama
24589,"Animation, Comedy, Family",Ronnie del Carmen
13320,"Music, Comedy, Romance",Stanley Donen
9909,Drama,John N. Smith
1255,"Horror, Drama, Science Fiction",Bong Joon Ho
398,"Crime, Drama",Bennett Miller
934433,"Horror, Crime, Thriller","Matt Bettinelli-Olpin, Tyler Gillett"
11006,"Action, Adventure, Comedy",Hal Needham
651,"Comedy, Drama, War",Robert Altman
63700,"Comedy, Horror, Adventure, Fantasy, TV Movie",Bruce McDonald
18533,"Drama, Action, Crime",Nicolas Winding Refn
11897,Western,"George Marshall, Henry Hathaway, John Ford"
395993,Drama,David Gordon Green
153158,"Animation, Adventure, Romance",Juan José Campanella
504827,"Animation, Adventure, Music, Comedy, Crime, Drama, Mystery","Bernard Derriman, Loren Bouchard"
31967,"Action, Adventure, Animation, Horror","Jong-Sik Nam, Lee Seung-Gyu, Mike Disa, Sangjin Kim, Shuko Murase, Victor Cook, Yasuomi Umetsu"
13320,"Music, Comedy, Romance",Stanley Donen
588182,Drama,Juho Kuosmanen
49948,"Animation, Family, Music","Don Hahn, Eric Goldberg, Francis Glebas, Gaëtan Brizzi, Hendel Butoy, James Algar, Paul Brizzi, Pixote Hunt"
14030,"Music, Comedy, Romance",Gene Kelly
11509,"Western, Action",Lawrence Kasdan
392,"Comedy, Drama, Romance",Lasse Hallström
894205,"Action, Fantasy, Horror",Michael Giacchino
632666,"Drama, Comedy",Rachel Lee Goldenberg
398175,"Action, Crime, Thriller",S. Craig Zahler
379149,"Action, Thriller, Crime",Martin Campbell
49530,"Action, Thriller, Science Fiction",Andrew Niccol
9487,"Family, Animation, Adventure, Comedy, Drama",John Lasseter
820722,"Comedy, Drama",Fernando León de Aranoa
26973,Drama,Louis Malle
24163,"Drama, Crime, Romance",Wong Kar-Wai
972533,"Thriller, Drama",Alex Parkinson
9487,"Family, Animation, Adventure, Comedy, Drama",John Lasseter
508791,"Romance, Drama",Ry Russo-Young
9555,"Adventure, Drama, History",Phillip Noyce
868,"Crime, Drama",Gavin Hood
930564,"Drama, Comedy, Thriller",Emerald Fennell
816904,"Animation, Adventure, Fantasy, Family",Juan Jesús García Galocha
619264,"Drama, Science Fiction, Thriller",Galder Gaztelu-Urrutia
597208,"Crime, Drama, Thriller",Guillermo del Toro
348668,"Crime, Drama, Mystery, Thriller",Hans Petter Moland
321612,"Family, Fantasy, Romance",Bill Condon
74306,"Comedy, Drama, Crime",Bobcat Goldthwait
11227,"Romance, Comedy, Drama, Fantasy",Luc Besson
9392,"Adventure, Horror",Neil Marshall
6878,"Adventure, Comedy, Family",Duwayne Dunham
2758,"Comedy, Family, Fantasy",Barry Sonnenfeld
758330,"Romance, Drama",Sophie Hyde
511809,"Drama, Romance, Crime",Steven Spielberg
397837,"Drama, Fantasy",Ry Russo-Young
357953,,Bill Viola
263109,"Family, Animation, Comedy, Adventure","Mark Burton, Richard Starzak"
9386,"Action, Drama, Thriller, Crime, Mystery",Wolfgang Petersen
9045,"Drama, History",Costa-Gavras
3053,"Comedy, Horror",Roman Polanski
402900,"Crime, Comedy, Action",Gary Ross
381283,"Drama, Horror",Darren Aronofsky
10236,"Drama, Romance",Sydney Pollack
972533,"Thriller, Drama",Alex Parkinson
830784,"Comedy, Family, Music","Josh Gordon, Will Speck"
703771,"Animation, Action, Adventure, Science Fiction",Sung Jin Ahn
25676,"Drama, Action, Comedy",Benny Chan Muk-Sing
14412,"Thriller, Crime",Lawrence Kasdan
374475,"Comedy, Drama",Maren Ade
9880,"Comedy, Family, Romance",Garry Marshall
559969,"Crime, Drama, Thriller",Vince Gilligan
37950,"Drama, Romance",Burr Steers
32646,Drama,Todd Haynes
28053,"Drama, Comedy",Raymond De Felitta
13198,"Comedy, Drama, Fantasy, Romance",Goran Dukić
12149,"Drama, Thriller, Crime",Bill Paxton
11576,"Action, Adventure, Comedy, Crime",Stanley Kramer
718032,"Drama, Comedy, Romance",Paul Thomas Anderson
452187,"Drama, Comedy",Yvan Attal
33680,"Drama, Romance",Edmund Goulding
11527,"Adventure, Fantasy",John Boorman
1272,"Science Fiction, Thriller",Danny Boyle
491926,"War, History, Drama",Jonathan Jakubowicz
346698,"Comedy, Adventure",Greta Gerwig
76492,"Animation, Comedy, Family, Fantasy",Genndy Tartakovsky
9555,"Adventure, Drama, History",Phillip Noyce
8195,"Action, Thriller, Crime",John Frankenheimer
1630,Drama,Miloš Forman
43923,"Comedy, Drama","Anna Boden, Ryan Fleck"
22826,Comedy,Roberto Benigni
19703,"Drama, Thriller",Neeraj Pandey
868,"Crime, Drama",Gavin Hood
1254786,"Romance, Comedy, Drama",Adam Brooks
339692,"Crime, Drama, Thriller",Ric Roman Waugh
11893,"Action, Thriller, Drama, Adventure",Andrei Konchalovsky
9542,"Horror, Action, Thriller",Robert Harmon
567189,"Action, Thriller, War",Stefano Sollima
9007,"Drama, Comedy, Romance, Fantasy",Mark Waters
2048,"Action, Science Fiction",Alex Proyas
38366,"Comedy, Romance",Leonardo Pieraccioni
10776,"Horror, Comedy",Frank Oz
9952,"Adventure, Drama, War",Werner Herzog
1412,Drama,Steven Soderbergh
412117,"Family, Comedy, Adventure, Animation",Chris Renaud
394741,"Comedy, Drama",Jon S. Baird
355111,"Animation, Music, Family",Karen J. Lloyd
274870,"Drama, Romance, Science Fiction",Morten Tyldum
14637,"Drama, Thriller",Rod Lurie
11616,"Adventure, Action, Comedy",Enzo Barboni
9778,"Comedy, Romance",Peter Chelsom
937287,"Drama, Romance",Luca Guadagnino
175112,"Animation, Family",Peggy Holmes
37495,"Comedy, Crime, Drama",Chris Morris
11864,"Drama, Science Fiction",Wolfgang Petersen
3033,Drama,Bill Condon
1165,"Drama, History",Stephen Frears
320,"Thriller, Crime, Drama",Christopher Nolan
103747,"Drama, Comedy",Ken Loach
11916,"Western, Adventure, Romance",Don Siegel
972614,"Action, Crime, Thriller",Michael Keaton
925102,"Crime, Mystery, Drama",Dominik Moll
581032,"Drama, Western, Adventure",Paul Greengrass
450489,"Comedy, Drama, Romance",Stephanie Laing
48714,"Horror, Drama",Martin Scorsese
46705,"Drama, Romance",Derek Cianfrance
13809,"Action, Crime, Thriller",Guy Ritchie
1662,"Drama, Crime, Thriller",Phil Joanou
564,"Adventure, Action, Fantasy",Stephen Sommers
796185,"Adventure, Action, Drama, History",Martin Bourboulon
339987,"War, Drama, Romance",David Leveaux
337556,"Fantasy, Action, Mystery","Felix Fuchssteiner, Katharina Schöde"
65215,"Adventure, Animation, Comedy",Pete Michels
18573,"Horror, Crime",André de Toth
10707,"Comedy, Drama",Noah Baumbach
8653,"Drama, Thriller",Kim Ki-duk
8390,"Comedy, Romance",Adam Brooks
758323,"Horror, Thriller",Julius Avery
664031,"Romance, Comedy",Alice Filippi
192141,"Thriller, Action",John Erick Dowdle
37653,Comedy,"Bernard Campan, Didier Bourdon"
9929,"Family, Animation, Adventure, Comedy","Albert Uderzo, René Goscinny"
17445,"Action, Adventure, Fantasy, Animation, Science Fiction",Lauren Montgomery
9434,"Action, Comedy, Thriller, Romance",George Armitage
204082,"Action, Thriller",Gary Fleder
180863,"Drama, Comedy, Crime",Danny Boyle
175774,"Fantasy, Drama, Romance",Felix Fuchssteiner
12502,"Drama, Thriller",Mike Nichols
10122,"Family, Science Fiction, Adventure",Randal Kleiser
9732,"Family, Adventure, Animation, Drama, Romance",Darrell Rooney
9663,"Science Fiction, Romance, Drama",John Carpenter
2253,"Drama, Thriller, War",Bryan Singer
659,"Drama, History, War",Volker Schlöndorff
975773,"Comedy, Drama, Mystery",Thea Sharrock
560008,"Drama, History",Andrew Levitas
542417,"Drama, Crime, History, Romance",Guy Nattiv
359410,"Action, Thriller",Doug Liman
55787,"Drama, Romance",Francis Lawrence
24684,"Drama, Romance",Lone Scherfig
2750,"Comedy, Drama, Music",Michael Winterbottom
520758,"Family, Animation, Adventure, Comedy",Sam Fell
468224,"War, Drama, Romance",Dome Karukoski
49018,"Horror, Thriller",James Wan
1890,"Drama, Romance",Randa Haines
10882,"Fantasy, Animation, Romance, Family",Clyde Geronimi
429199,"Comedy, Drama",Aki Kaurismäki
11367,"Comedy, Crime, Action",Sergio Corbucci
676,"War, Romance, History, Action",Michael Bay
407890,"Drama, Adventure",Andrew Haigh
369883,"Family, Comedy",Steve Carr
24469,Drama,Andrea Arnold
15805,"Animation, Action, Crime",Boyd Kirkland
13675,"Family, Animation, TV Movie","Arthur Rankin, Jr., Jules Bass"
12101,"Science Fiction, Thriller, Crime, Mystery",Richard Fleischer
11971,"Drama, Comedy, Romance",Kenneth Branagh
586,"Comedy, Drama",Barry Levinson
364,"Action, Fantasy",Tim Burton
384680,"Drama, Western, History, Adventure",Scott Cooper
11257,"Drama, Romance",James Ivory
10166,"Fantasy, Family, Horror",Nicolas Roeg
10027,"Action, Crime",Louis Leterrier
8072,"Drama, Science Fiction, Mystery",Jean-Luc Godard
5876,"Horror, Science Fiction, Thriller",Frank Darabont
868759,"Action, Comedy, Romance",Dexter Fletcher
568467,"Romance, Drama",Francis Lee
11076,"Adventure, Drama, Family",Carroll Ballard
10228,"Animation, Family, Adventure, Fantasy, Action",Kunihiko Yuyama
725201,"Action, Thriller","Anthony Russo, Joe Russo"
400535,"Action, Crime, Thriller",Stefano Sollima
16938,"Horror, Mystery",Bob Clark
13127,"Action, Crime, Drama, Thriller",Wilson Yip
11337,"Comedy, Drama, Romance",Woody Allen
227973,"Comedy, Animation, Family",Steve Martino
179826,"Mystery, Thriller",Stephen Sommers
93456,"Animation, Comedy, Family","Chris Renaud, Pierre Coffin"
1029281,"Crime, Horror, Thriller",JT Mollner
734265,"Comedy, Romance",Hernán Jiménez
618416,Drama,Glendyn Ivin
12153,"Comedy, Crime",Keenen Ivory Wayans
2259,"Romance, Drama",Bille August
1643,"Drama, Romance",Bernardo Bertolucci
203819,"Adventure, Drama",John Curran
114955,"Family, Music, TV Movie",Paul Hoen
70057,"Drama, Action, Thriller",Peter Chan
60670,"Crime, Mystery, Thriller",Mathieu Kassovitz
16093,"Horror, Mystery, Fantasy",Herk Harvey
14410,"Music, Drama, History",George Tillman Jr.
1999,"Drama, Thriller",Todd Field
458253,"Family, Animation, Comedy, Adventure",Chris Butler
24420,"Drama, Romance, Fantasy",Robert Schwentke
465914,"Romance, Drama",Barry Jenkins
304410,"Comedy, Music, Drama",Eric Lartigau
9812,"Thriller, Action, Comedy, Crime, Drama, Mystery",Skip Woods
921452,"Drama, History, Romance",Maïwenn
76025,Drama,Steve McQueen
17965,"Horror, Comedy",Robert Fuest
3432,"Crime, Thriller",Bruce A. Evans
760336,"Drama, History",Christian Schwochow
505706,"Crime, Thriller, Horror, Comedy",Fatih Akin
347031,"Comedy, Drama, Romance, Fantasy, Adventure","Daniel Kwan, Daniel Scheinert"
68721,"Action, Adventure, Science Fiction",Shane Black
14746,Action,Walter Hill
2289,"War, History, Adventure, Romance",Anthony Minghella
441829,"Science Fiction, Comedy, Fantasy",Taika Waititi
168903,"Animation, Family",Owen Hurley
12244,"Action, Adventure, Animation, Science Fiction, Thriller",Shane Acker
11820,"Drama, History, Romance",Mike Newell
402,"Thriller, Mystery",Paul Verhoeven
989662,"Comedy, Drama",Aaron Schimberg
713704,"Horror, Thriller",Lee Cronin
599281,"Thriller, Horror, Drama",Castille Landon
384677,"Romance, Comedy",Claire Scanlon
58522,Comedy,"Giacomo Ciarrapico, Luca Vendruscolo, Mattia Torre"
49519,"Animation, Adventure, Family, Comedy","Chris Sanders, Kirk DeMicco"
12528,"Thriller, Action",Walter Hill
10655,"Drama, History, War",Ronald F. Maxwell
8068,"Thriller, Action, Crime",Robert Rodriguez
758679,"Thriller, Drama",Benoît Delhomme
484482,"Drama, Comedy",Gilles Lellouche
402431,"Drama, Romance, Fantasy",Jon M. Chu
68341,"Drama, Thriller, Crime, Horror",Sion Sono
11329,"Drama, Thriller",Gary Fleder
931,"Thriller, Drama, Horror",Nicolas Roeg
741074,"Animation, Family, Comedy, Fantasy","Dan Abraham, Trent Correy"
614488,"Drama, Crime","Alix Mathurin, Leïla Sy"
308266,"Comedy, Crime, Drama",Todd Phillips
116440,"Animation, Drama, Family, Comedy",David Silverman
334304,"Adventure, Family",Christian Duguay
196254,"Animation, Family, Fantasy",William Lau
62837,"Drama, Family",Charles Martin Smith
1832,"Fantasy, Comedy, Adventure",Kevin Smith
534259,"Drama, Comedy",Gurinder Chadha
519465,Drama,May el-Toukhy
1267,"Animation, Comedy, Family",Stephen J. Anderson
14310,"Crime, Drama, Action","Alan Mak Siu-Fai, Andrew Lau Wai-Keung"
12919,"Drama, Comedy, Romance",Steve Rash
33914,"Family, Fantasy, Science Fiction, Horror, Drama",Tim Burton
26466,Horror,Christopher Smith
19933,"Animation, Adventure, Fantasy, Family",Jerry Rees
19494,Comedy,Colin Higgins
11571,"Adventure, Fantasy, Family",Henry Levin
892153,"Animation, Comedy, Family, Western",Darrell Van Citters
699102,"Drama, Music, Romance, Comedy",Roman White
591538,"Drama, Action, Fantasy",Joel Coen
23479,"Family, Comedy",Michael Ritchie
658760,"Romance, Comedy",Oliver Kienle
646389,"Action, Adventure, Thriller",Jean-François Richet
25508,"Mystery, Horror, Romance",Jacques Tourneur
13435,"Drama, History, Romance",Denzel Washington
590854,"Drama, Thriller",Jan Komasa
495193,"Drama, Family, Adventure, Crime",Brandon Camp
457332,"Action, Comedy, Thriller",Scott Waugh
9362,"Horror, Action, Science Fiction, Comedy",Ron Underwood
778,Comedy,Jacques Tati
1022787,"Family, Comedy, Adventure, Animation, Science Fiction","Adrian Molina, Domee Shi, Madeline Sharafian"
170657,"Action, Fantasy, Adventure, Comedy",Stephen Chow
957608,"Drama, Comedy, Romance",Jean-Baptiste Durand
338967,"Horror, Comedy, Action",Ruben Fleischer
140300,"Animation, Action, Adventure, Comedy, Family","Alessandro Carloni, Jennifer Yuh Nelson"
91010,"TV Movie, Drama, Comedy, History",Jay Roach
20762,"Action, Crime, Drama, Thriller",Robert Mandel
308,"Comedy, Drama, Mystery, Romance",Jim Jarmusch
204668,Adventure,Nicolas Vanier
36568,"Drama, Comedy, Family, Adventure",John Roberts
25196,"Drama, Music, Romance",Scott Cooper
19204,Horror,Lucio Fulci
953,"Family, Animation, Adventure, Comedy","Eric Darnell, Tom McGrath"
422803,"Family, Comedy, Adventure, Animation, Science Fiction","Richard Phelan, Will Becher"
1553,"Music, Drama, Crime",Jacques Audiard
85446,"Music, Drama, Romance",Scott Speer
84329,"Science Fiction, Comedy, Drama, Crime",Jake Schreier
10530,"Adventure, Animation, Family, Romance","Eric Goldberg, Mike Gabriel"
470229,"Drama, Horror, Mystery","Anouk Whissell, François Simard, Yoann-Karl Whissell"
447404,"Action, Adventure, Fantasy",Rob Letterman
363088,"Action, Adventure, Science Fiction",Peyton Reed
21588,"Comedy, Horror",Michele Soavi
10779,"Horror, Comedy",Peter Jackson
739993,"Comedy, Drama, Music",Peter Sollett
660942,"Horror, Drama, Fantasy",Eskil Vogt
157350,"Action, Adventure, Science Fiction",Neil Burger
17578,"Adventure, Animation, Mystery",Steven Spielberg
16281,"Horror, Comedy",George A. Romero
11205,"Romance, Action, Comedy, Crime",Sammo Hung Kam-Bo
10423,"Drama, History, Action",Rob Cohen
1987,"Crime, Drama",Michael Haneke
883,"Comedy, Drama",Jim Jarmusch
458342,"Drama, Comedy",Tamara Jenkins
323372,"Drama, Thriller",Hèctor Hernández Vicens
68726,"Action, Science Fiction, Adventure",Guillermo del Toro
4836,"Drama, Thriller, Crime",Matthew Vaughn
749170,"Action, Thriller, Comedy",Ilya Naishuller
426613,Drama,Desiree Akhavan
400136,"Animation, Horror, Action, Science Fiction",Takanori Tsujimoto
602223,"Action, Horror, Thriller",Everardo Gout
551271,"Action, Drama, History",Petr Jákl
1139566,"Romance, Drama, Comedy",Marçal Forés
397538,"Drama, History",Janus Metz
56648,"Comedy, Drama",Francis Veber
11393,Drama,Barry Levinson
1195506,"Action, Comedy, Thriller","Dan Berk, Robert Olsen"
642208,"Romance, Drama",Harry Macqueen
110415,"Action, Science Fiction, Drama",Bong Joon Ho
33196,"Action, Drama, Thriller",JK Youn
18971,"Comedy, Drama",Tom Stoppard
10644,"Drama, Romance",Philip Kaufman
10323,"Adventure, Fantasy, Action",Desmond Davis
1535,"Action, Crime, Thriller",Tony Scott
1182047,"History, Drama",Ali Abbasi
717980,"Thriller, Crime, Drama",Benjamin Caron
531876,"War, Drama, History, Action",Rod Lurie
13416,Drama,Peter Berg
12187,"Fantasy, Comedy, Romance",Ron Underwood
2196,"Comedy, Drama",Frank Oz
1381,"Drama, Adventure, Science Fiction, Romance",Darren Aronofsky
437109,"Action, Crime, Drama, Thriller",Jung Byung-gil
38408,"Comedy, Romance, Drama",Greg Berlanti
2322,"Comedy, Crime, Drama",Phil Alden Robinson
360784,"Thriller, Horror","Matt Duffer, Ross Duffer"
79108,Comedy,Ken Scott
13416,Drama,Peter Berg
13253,"Animation, Comedy, Science Fiction, Action, Fantasy",Dwayne Carey-Hill
13179,"Animation, Family, Adventure, Fantasy",Bradley Raymond
11477,"Comedy, Thriller, Crime",Álex de la Iglesia
6471,Comedy,Carl Reiner
6418,"Drama, Romance",Wes Anderson
718789,"Animation, Science Fiction, Family, Adventure",Angus MacLane
539651,"Horror, Mystery, Science Fiction, Thriller",Jacob Aaron Estes
360784,"Thriller, Horror","Matt Duffer, Ross Duffer"
70667,"Adventure, History","Espen Sandberg, Joachim Rønning"
2163,"Crime, Mystery, Thriller, Drama, Action",Jonathan Mostow
361292,"Horror, Mystery, Drama",Luca Guadagnino
1958,"Comedy, Thriller, Mystery",François Ozon
547,"Adventure, Drama, Romance",Robert Redford
252822,"Thriller, Action, Comedy, Crime",Hans Petter Moland
2023,"Western, Adventure",Joe Johnston
249,"Comedy, Drama",Danny DeVito
39104,"Action, Animation, Science Fiction",Daisuke Nishio
10217,Drama,Atom Egoyan
9263,"Comedy, Drama, Romance",Lesli Linka Glatter
7291,"Crime, Drama, Thriller",Olivier Marchal
45284,"Action, Adventure, Crime, Thriller, Drama",Takeshi Kitano
423899,"Drama, History",Stephen Frears
245473,"Drama, Romance, Family, TV Movie",Paul Hoen
25195,"Romance, Comedy",Anand Tucker
24100,"Family, Adventure, Comedy, Fantasy",Uli Edel
11148,Drama,Lucía Puenzo
9344,"Drama, Crime",Larry Clark
676547,"Horror, Thriller",Daniel Stamm
335787,"Action, Adventure",Ruben Fleischer
310593,"Comedy, Drama, Romance",Paolo Sorrentino
131634,"Action, Adventure, Science Fiction",Francis Lawrence
12476,"Science Fiction, Thriller, Action, Horror",Jack Sholder
1005331,"Thriller, Action",Jaume Collet-Serra
423646,"Drama, Crime",Fatih Akin
337170,"Action, Comedy, Crime, Drama",Doug Liman
228108,"Comedy, Drama",Gren Wells
13939,"Crime, Drama, Action",Michael Winner
59967,"Action, Thriller, Science Fiction",Rian Johnson
16270,"Romance, Comedy",Bryan Gordon
15163,Drama,Michael Apted
1371,Drama,Sylvester Stallone
710,"Adventure, Action, Thriller",Martin Campbell
537055,"Science Fiction, Animation","Justin Copeland, Sam Liu"
500860,Drama,Laure de Clermont-Tonnerre
495764,"Action, Crime",Cathy Yan
22599,"Comedy, Action",Guy Ritchie
4193,"Thriller, Crime, Mystery, Drama",Guy Hamilton
602,"Action, Adventure, Science Fiction",Roland Emmerich
